SalesOrderID,SalesReasonID,ModifiedDate
53833,6,Aug  4 2013 12:00AM
53834,4,Aug  4 2013 12:00AM
53835,1,Aug  4 2013 12:00AM
53836,4,Aug  4 2013 12:00AM
53836,10,Aug  4 2013 12:00AM
53837,1,Aug  4 2013 12:00AM
53837,10,Aug  4 2013 12:00AM
53838,1,Aug  4 2013 12:00AM
53839,1,Aug  4 2013 12:00AM
53840,1,Aug  4 2013 12:00AM
53841,1,Aug  4 2013 12:00AM
53842,1,Aug  4 2013 12:00AM
53843,6,Aug  4 2013 12:00AM
53844,1,Aug  4 2013 12:00AM
53845,1,Aug  4 2013 12:00AM
53846,6,Aug  4 2013 12:00AM
53847,1,Aug  4 2013 12:00AM
53848,1,Aug  4 2013 12:00AM
53849,1,Aug  4 2013 12:00AM
53850,1,Aug  4 2013 12:00AM
53851,1,Aug  4 2013 12:00AM
53852,1,Aug  4 2013 12:00AM
53853,1,Aug  4 2013 12:00AM
53853,2,Aug  4 2013 12:00AM
53854,1,Aug  4 2013 12:00AM
53855,1,Aug  4 2013 12:00AM
53857,1,Aug  4 2013 12:00AM
53857,2,Aug  4 2013 12:00AM
53858,1,Aug  4 2013 12:00AM
53858,2,Aug  4 2013 12:00AM
53859,1,Aug  4 2013 12:00AM
53860,1,Aug  4 2013 12:00AM
53862,6,Aug  4 2013 12:00AM
53863,1,Aug  4 2013 12:00AM
53863,2,Aug  4 2013 12:00AM
53863,10,Aug  4 2013 12:00AM
53865,2,Aug  4 2013 12:00AM
53866,1,Aug  4 2013 12:00AM
53868,5,Aug  4 2013 12:00AM
53870,1,Aug  4 2013 12:00AM
53870,2,Aug  4 2013 12:00AM
53872,1,Aug  4 2013 12:00AM
53873,1,Aug  4 2013 12:00AM
53873,2,Aug  4 2013 12:00AM
53875,1,Aug  5 2013 12:00AM
53876,1,Aug  5 2013 12:00AM
53876,2,Aug  5 2013 12:00AM
53878,1,Aug  5 2013 12:00AM
53878,2,Aug  5 2013 12:00AM
53879,1,Aug  5 2013 12:00AM
53880,4,Aug  5 2013 12:00AM
53881,1,Aug  5 2013 12:00AM
53881,10,Aug  5 2013 12:00AM
53882,1,Aug  5 2013 12:00AM
53883,1,Aug  5 2013 12:00AM
53884,1,Aug  5 2013 12:00AM
53885,1,Aug  5 2013 12:00AM
53886,1,Aug  5 2013 12:00AM
53887,1,Aug  5 2013 12:00AM
53887,10,Aug  5 2013 12:00AM
53888,1,Aug  5 2013 12:00AM
53889,1,Aug  5 2013 12:00AM
53890,1,Aug  5 2013 12:00AM
53891,6,Aug  5 2013 12:00AM
53892,6,Aug  5 2013 12:00AM
53893,1,Aug  5 2013 12:00AM
53894,1,Aug  5 2013 12:00AM
53895,1,Aug  5 2013 12:00AM
53896,1,Aug  5 2013 12:00AM
53897,1,Aug  5 2013 12:00AM
53898,1,Aug  5 2013 12:00AM
53898,10,Aug  5 2013 12:00AM
53899,1,Aug  5 2013 12:00AM
53900,1,Aug  5 2013 12:00AM
53901,1,Aug  5 2013 12:00AM
53902,1,Aug  5 2013 12:00AM
53903,1,Aug  5 2013 12:00AM
53904,1,Aug  5 2013 12:00AM
53905,1,Aug  5 2013 12:00AM
53906,4,Aug  5 2013 12:00AM
53907,1,Aug  5 2013 12:00AM
53908,1,Aug  5 2013 12:00AM
53909,1,Aug  5 2013 12:00AM
53910,1,Aug  5 2013 12:00AM
53912,1,Aug  5 2013 12:00AM
53913,1,Aug  5 2013 12:00AM
53913,2,Aug  5 2013 12:00AM
53914,1,Aug  5 2013 12:00AM
53915,2,Aug  5 2013 12:00AM
53916,1,Aug  5 2013 12:00AM
53918,1,Aug  5 2013 12:00AM
53922,1,Aug  6 2013 12:00AM
53923,1,Aug  6 2013 12:00AM
53924,1,Aug  6 2013 12:00AM
53925,6,Aug  6 2013 12:00AM
53926,1,Aug  6 2013 12:00AM
53927,1,Aug  6 2013 12:00AM
53928,1,Aug  6 2013 12:00AM
53929,1,Aug  6 2013 12:00AM
53930,1,Aug  6 2013 12:00AM
53931,1,Aug  6 2013 12:00AM
53933,1,Aug  6 2013 12:00AM
53933,10,Aug  6 2013 12:00AM
53934,4,Aug  6 2013 12:00AM
53934,10,Aug  6 2013 12:00AM
53935,4,Aug  6 2013 12:00AM
53936,1,Aug  6 2013 12:00AM
53937,1,Aug  6 2013 12:00AM
53938,1,Aug  6 2013 12:00AM
53939,1,Aug  6 2013 12:00AM
53940,1,Aug  6 2013 12:00AM
53941,1,Aug  6 2013 12:00AM
53942,1,Aug  6 2013 12:00AM
53943,1,Aug  6 2013 12:00AM
53944,1,Aug  6 2013 12:00AM
53945,1,Aug  6 2013 12:00AM
53946,1,Aug  6 2013 12:00AM
53947,1,Aug  6 2013 12:00AM
53948,4,Aug  6 2013 12:00AM
53949,1,Aug  6 2013 12:00AM
53950,1,Aug  6 2013 12:00AM
53950,10,Aug  6 2013 12:00AM
53951,1,Aug  6 2013 12:00AM
53951,10,Aug  6 2013 12:00AM
53952,1,Aug  6 2013 12:00AM
53953,1,Aug  6 2013 12:00AM
53954,1,Aug  6 2013 12:00AM
53955,1,Aug  6 2013 12:00AM
53956,1,Aug  6 2013 12:00AM
53957,1,Aug  6 2013 12:00AM
53958,1,Aug  6 2013 12:00AM
53959,1,Aug  6 2013 12:00AM
53960,1,Aug  6 2013 12:00AM
53961,1,Aug  6 2013 12:00AM
53962,1,Aug  6 2013 12:00AM
53963,1,Aug  6 2013 12:00AM
53964,1,Aug  6 2013 12:00AM
53965,1,Aug  6 2013 12:00AM
53965,2,Aug  6 2013 12:00AM
53966,2,Aug  6 2013 12:00AM
53967,1,Aug  6 2013 12:00AM
53967,2,Aug  6 2013 12:00AM
53967,10,Aug  6 2013 12:00AM
53969,1,Aug  6 2013 12:00AM
53970,1,Aug  6 2013 12:00AM
53971,1,Aug  6 2013 12:00AM
53971,2,Aug  6 2013 12:00AM
53972,2,Aug  6 2013 12:00AM
53973,1,Aug  6 2013 12:00AM
53974,1,Aug  6 2013 12:00AM
53976,5,Aug  6 2013 12:00AM
53978,1,Aug  7 2013 12:00AM
53979,1,Aug  7 2013 12:00AM
53980,1,Aug  7 2013 12:00AM
53980,10,Aug  7 2013 12:00AM
53981,4,Aug  7 2013 12:00AM
53982,1,Aug  7 2013 12:00AM
53983,1,Aug  7 2013 12:00AM
53984,1,Aug  7 2013 12:00AM
53985,1,Aug  7 2013 12:00AM
53986,1,Aug  7 2013 12:00AM
53987,1,Aug  7 2013 12:00AM
53988,1,Aug  7 2013 12:00AM
53989,4,Aug  7 2013 12:00AM
53990,1,Aug  7 2013 12:00AM
53991,1,Aug  7 2013 12:00AM
53992,4,Aug  7 2013 12:00AM
53993,1,Aug  7 2013 12:00AM
53994,1,Aug  7 2013 12:00AM
53995,1,Aug  7 2013 12:00AM
53996,1,Aug  7 2013 12:00AM
53997,1,Aug  7 2013 12:00AM
53998,1,Aug  7 2013 12:00AM
53999,1,Aug  7 2013 12:00AM
53999,10,Aug  7 2013 12:00AM
54000,1,Aug  7 2013 12:00AM
54001,1,Aug  7 2013 12:00AM
54002,1,Aug  7 2013 12:00AM
54003,1,Aug  7 2013 12:00AM
54003,10,Aug  7 2013 12:00AM
54004,1,Aug  7 2013 12:00AM
54005,1,Aug  7 2013 12:00AM
54006,1,Aug  7 2013 12:00AM
54006,10,Aug  7 2013 12:00AM
54007,1,Aug  7 2013 12:00AM
54008,1,Aug  7 2013 12:00AM
54009,1,Aug  7 2013 12:00AM
54010,1,Aug  7 2013 12:00AM
54011,1,Aug  7 2013 12:00AM
54012,1,Aug  7 2013 12:00AM
54013,1,Aug  7 2013 12:00AM
54014,1,Aug  7 2013 12:00AM
54015,1,Aug  7 2013 12:00AM
54016,1,Aug  7 2013 12:00AM
54017,4,Aug  7 2013 12:00AM
54018,1,Aug  7 2013 12:00AM
54019,1,Aug  7 2013 12:00AM
54020,1,Aug  7 2013 12:00AM
54021,1,Aug  7 2013 12:00AM
54022,1,Aug  7 2013 12:00AM
54023,1,Aug  7 2013 12:00AM
54024,1,Aug  7 2013 12:00AM
54025,1,Aug  7 2013 12:00AM
54027,1,Aug  7 2013 12:00AM
54028,5,Aug  7 2013 12:00AM
54029,1,Aug  7 2013 12:00AM
54030,2,Aug  7 2013 12:00AM
54031,1,Aug  7 2013 12:00AM
54032,5,Aug  7 2013 12:00AM
54033,5,Aug  7 2013 12:00AM
54035,1,Aug  7 2013 12:00AM
54037,1,Aug  7 2013 12:00AM
54038,1,Aug  7 2013 12:00AM
54039,2,Aug  8 2013 12:00AM
54040,1,Aug  8 2013 12:00AM
54041,1,Aug  8 2013 12:00AM
54042,1,Aug  8 2013 12:00AM
54043,1,Aug  8 2013 12:00AM
54043,10,Aug  8 2013 12:00AM
54044,1,Aug  8 2013 12:00AM
54045,1,Aug  8 2013 12:00AM
54046,1,Aug  8 2013 12:00AM
54047,1,Aug  8 2013 12:00AM
54048,1,Aug  8 2013 12:00AM
54049,2,Aug  8 2013 12:00AM
54050,4,Aug  8 2013 12:00AM
54051,1,Aug  8 2013 12:00AM
54052,1,Aug  8 2013 12:00AM
54053,1,Aug  8 2013 12:00AM
54054,1,Aug  8 2013 12:00AM
54054,10,Aug  8 2013 12:00AM
54055,1,Aug  8 2013 12:00AM
54055,10,Aug  8 2013 12:00AM
54056,1,Aug  8 2013 12:00AM
54057,1,Aug  8 2013 12:00AM
54058,1,Aug  8 2013 12:00AM
54059,1,Aug  8 2013 12:00AM
54060,6,Aug  8 2013 12:00AM
54062,1,Aug  8 2013 12:00AM
54063,1,Aug  8 2013 12:00AM
54064,1,Aug  8 2013 12:00AM
54065,1,Aug  8 2013 12:00AM
54066,1,Aug  8 2013 12:00AM
54067,1,Aug  8 2013 12:00AM
54068,1,Aug  8 2013 12:00AM
54069,1,Aug  8 2013 12:00AM
54070,1,Aug  8 2013 12:00AM
54071,1,Aug  8 2013 12:00AM
54072,1,Aug  8 2013 12:00AM
54073,1,Aug  8 2013 12:00AM
54074,1,Aug  8 2013 12:00AM
54075,1,Aug  8 2013 12:00AM
54076,1,Aug  8 2013 12:00AM
54077,1,Aug  8 2013 12:00AM
54078,4,Aug  8 2013 12:00AM
54079,1,Aug  8 2013 12:00AM
54080,1,Aug  8 2013 12:00AM
54081,1,Aug  8 2013 12:00AM
54082,1,Aug  8 2013 12:00AM
54083,1,Aug  8 2013 12:00AM
54084,1,Aug  8 2013 12:00AM
54085,2,Aug  8 2013 12:00AM
54087,1,Aug  8 2013 12:00AM
54088,1,Aug  8 2013 12:00AM
54089,1,Aug  8 2013 12:00AM
54090,1,Aug  8 2013 12:00AM
54092,1,Aug  8 2013 12:00AM
54092,2,Aug  8 2013 12:00AM
54094,1,Aug  8 2013 12:00AM
54096,1,Aug  8 2013 12:00AM
54097,2,Aug  8 2013 12:00AM
54098,1,Aug  8 2013 12:00AM
54098,2,Aug  8 2013 12:00AM
54102,1,Aug  8 2013 12:00AM
54102,2,Aug  8 2013 12:00AM
54103,1,Aug  9 2013 12:00AM
54104,1,Aug  9 2013 12:00AM
54105,1,Aug  9 2013 12:00AM
54106,1,Aug  9 2013 12:00AM
54106,10,Aug  9 2013 12:00AM
54107,1,Aug  9 2013 12:00AM
54108,4,Aug  9 2013 12:00AM
54109,1,Aug  9 2013 12:00AM
54110,1,Aug  9 2013 12:00AM
54110,2,Aug  9 2013 12:00AM
54111,1,Aug  9 2013 12:00AM
54112,1,Aug  9 2013 12:00AM
54113,1,Aug  9 2013 12:00AM
54114,1,Aug  9 2013 12:00AM
54115,1,Aug  9 2013 12:00AM
54116,1,Aug  9 2013 12:00AM
54117,1,Aug  9 2013 12:00AM
54118,1,Aug  9 2013 12:00AM
54119,1,Aug  9 2013 12:00AM
54119,10,Aug  9 2013 12:00AM
54120,1,Aug  9 2013 12:00AM
54121,1,Aug  9 2013 12:00AM
54122,1,Aug  9 2013 12:00AM
54123,1,Aug  9 2013 12:00AM
54124,1,Aug  9 2013 12:00AM
54125,1,Aug  9 2013 12:00AM
54125,10,Aug  9 2013 12:00AM
54126,1,Aug  9 2013 12:00AM
54127,1,Aug  9 2013 12:00AM
54128,1,Aug  9 2013 12:00AM
54129,1,Aug  9 2013 12:00AM
54130,1,Aug  9 2013 12:00AM
54131,1,Aug  9 2013 12:00AM
54132,2,Aug  9 2013 12:00AM
54133,1,Aug  9 2013 12:00AM
54134,1,Aug  9 2013 12:00AM
54134,2,Aug  9 2013 12:00AM
54135,1,Aug  9 2013 12:00AM
54135,2,Aug  9 2013 12:00AM
54136,1,Aug  9 2013 12:00AM
54137,1,Aug  9 2013 12:00AM
54137,2,Aug  9 2013 12:00AM
54138,1,Aug  9 2013 12:00AM
54139,1,Aug  9 2013 12:00AM
54140,1,Aug  9 2013 12:00AM
54140,2,Aug  9 2013 12:00AM
54141,1,Aug  9 2013 12:00AM
54143,1,Aug  9 2013 12:00AM
54145,1,Aug  9 2013 12:00AM
54146,1,Aug  9 2013 12:00AM
54146,2,Aug  9 2013 12:00AM
54148,1,Aug 10 2013 12:00AM
54150,1,Aug 10 2013 12:00AM
54151,1,Aug 10 2013 12:00AM
54152,1,Aug 10 2013 12:00AM
54153,1,Aug 10 2013 12:00AM
54154,1,Aug 10 2013 12:00AM
54155,4,Aug 10 2013 12:00AM
54156,1,Aug 10 2013 12:00AM
54157,1,Aug 10 2013 12:00AM
54158,1,Aug 10 2013 12:00AM
54159,1,Aug 10 2013 12:00AM
54160,1,Aug 10 2013 12:00AM
54161,1,Aug 10 2013 12:00AM
54162,1,Aug 10 2013 12:00AM
54163,1,Aug 10 2013 12:00AM
54164,1,Aug 10 2013 12:00AM
54165,1,Aug 10 2013 12:00AM
54166,1,Aug 10 2013 12:00AM
54167,1,Aug 10 2013 12:00AM
54168,1,Aug 10 2013 12:00AM
54169,1,Aug 10 2013 12:00AM
54170,1,Aug 10 2013 12:00AM
54171,1,Aug 10 2013 12:00AM
54172,1,Aug 10 2013 12:00AM
54172,2,Aug 10 2013 12:00AM
54174,1,Aug 10 2013 12:00AM
54175,1,Aug 10 2013 12:00AM
54176,6,Aug 10 2013 12:00AM
54177,1,Aug 10 2013 12:00AM
54179,1,Aug 10 2013 12:00AM
54183,1,Aug 10 2013 12:00AM
54183,2,Aug 10 2013 12:00AM
54186,1,Aug 11 2013 12:00AM
54187,1,Aug 11 2013 12:00AM
54187,2,Aug 11 2013 12:00AM
54189,2,Aug 11 2013 12:00AM
54190,1,Aug 11 2013 12:00AM
54191,1,Aug 11 2013 12:00AM
54191,10,Aug 11 2013 12:00AM
54192,1,Aug 11 2013 12:00AM
54193,1,Aug 11 2013 12:00AM
54194,1,Aug 11 2013 12:00AM
54195,1,Aug 11 2013 12:00AM
54196,1,Aug 11 2013 12:00AM
54197,1,Aug 11 2013 12:00AM
54198,6,Aug 11 2013 12:00AM
54199,1,Aug 11 2013 12:00AM
54200,1,Aug 11 2013 12:00AM
54201,1,Aug 11 2013 12:00AM
54202,1,Aug 11 2013 12:00AM
54203,1,Aug 11 2013 12:00AM
54203,2,Aug 11 2013 12:00AM
54204,1,Aug 11 2013 12:00AM
54205,1,Aug 11 2013 12:00AM
54206,1,Aug 11 2013 12:00AM
54207,1,Aug 11 2013 12:00AM
54208,1,Aug 11 2013 12:00AM
54209,1,Aug 11 2013 12:00AM
54209,10,Aug 11 2013 12:00AM
54210,1,Aug 11 2013 12:00AM
54211,1,Aug 11 2013 12:00AM
54212,1,Aug 11 2013 12:00AM
54213,1,Aug 11 2013 12:00AM
54214,1,Aug 11 2013 12:00AM
54214,10,Aug 11 2013 12:00AM
54215,1,Aug 11 2013 12:00AM
54216,1,Aug 11 2013 12:00AM
54217,1,Aug 11 2013 12:00AM
54218,1,Aug 11 2013 12:00AM
54219,1,Aug 11 2013 12:00AM
54220,1,Aug 11 2013 12:00AM
54221,1,Aug 11 2013 12:00AM
54222,6,Aug 11 2013 12:00AM
54223,1,Aug 11 2013 12:00AM
54224,1,Aug 11 2013 12:00AM
54225,1,Aug 11 2013 12:00AM
54225,10,Aug 11 2013 12:00AM
54226,1,Aug 11 2013 12:00AM
54227,1,Aug 11 2013 12:00AM
54228,1,Aug 11 2013 12:00AM
54229,1,Aug 11 2013 12:00AM
54230,1,Aug 11 2013 12:00AM
54231,1,Aug 11 2013 12:00AM
54232,1,Aug 11 2013 12:00AM
54233,1,Aug 11 2013 12:00AM
54235,6,Aug 11 2013 12:00AM
54236,1,Aug 11 2013 12:00AM
54239,1,Aug 11 2013 12:00AM
54239,2,Aug 11 2013 12:00AM
54240,1,Aug 11 2013 12:00AM
54240,2,Aug 11 2013 12:00AM
54241,1,Aug 11 2013 12:00AM
54241,2,Aug 11 2013 12:00AM
54242,1,Aug 11 2013 12:00AM
54243,1,Aug 11 2013 12:00AM
54243,10,Aug 11 2013 12:00AM
54244,1,Aug 11 2013 12:00AM
54244,10,Aug 11 2013 12:00AM
54246,1,Aug 11 2013 12:00AM
54247,1,Aug 11 2013 12:00AM
54247,2,Aug 11 2013 12:00AM
54250,1,Aug 12 2013 12:00AM
54250,2,Aug 12 2013 12:00AM
54251,1,Aug 12 2013 12:00AM
54251,2,Aug 12 2013 12:00AM
54253,2,Aug 12 2013 12:00AM
54254,1,Aug 12 2013 12:00AM
54254,2,Aug 12 2013 12:00AM
54255,2,Aug 12 2013 12:00AM
54256,1,Aug 12 2013 12:00AM
54256,2,Aug 12 2013 12:00AM
54257,1,Aug 12 2013 12:00AM
54257,10,Aug 12 2013 12:00AM
54258,6,Aug 12 2013 12:00AM
54259,1,Aug 12 2013 12:00AM
54260,1,Aug 12 2013 12:00AM
54261,1,Aug 12 2013 12:00AM
54262,4,Aug 12 2013 12:00AM
54262,10,Aug 12 2013 12:00AM
54263,1,Aug 12 2013 12:00AM
54264,2,Aug 12 2013 12:00AM
54266,1,Aug 12 2013 12:00AM
54266,2,Aug 12 2013 12:00AM
54267,1,Aug 12 2013 12:00AM
54268,1,Aug 12 2013 12:00AM
54269,1,Aug 12 2013 12:00AM
54270,1,Aug 12 2013 12:00AM
54271,1,Aug 12 2013 12:00AM
54271,10,Aug 12 2013 12:00AM
54272,4,Aug 12 2013 12:00AM
54273,4,Aug 12 2013 12:00AM
54274,1,Aug 12 2013 12:00AM
54274,10,Aug 12 2013 12:00AM
54275,1,Aug 12 2013 12:00AM
54276,1,Aug 12 2013 12:00AM
54277,1,Aug 12 2013 12:00AM
54278,6,Aug 12 2013 12:00AM
54279,1,Aug 12 2013 12:00AM
54281,1,Aug 12 2013 12:00AM
54282,1,Aug 12 2013 12:00AM
54283,1,Aug 12 2013 12:00AM
54284,1,Aug 12 2013 12:00AM
54285,1,Aug 12 2013 12:00AM
54286,1,Aug 12 2013 12:00AM
54287,4,Aug 12 2013 12:00AM
54289,1,Aug 12 2013 12:00AM
54289,10,Aug 12 2013 12:00AM
54290,1,Aug 12 2013 12:00AM
54291,1,Aug 12 2013 12:00AM
54292,4,Aug 12 2013 12:00AM
54293,1,Aug 12 2013 12:00AM
54294,1,Aug 12 2013 12:00AM
54295,1,Aug 12 2013 12:00AM
54296,1,Aug 12 2013 12:00AM
54297,1,Aug 12 2013 12:00AM
54298,1,Aug 12 2013 12:00AM
54299,1,Aug 12 2013 12:00AM
54300,1,Aug 12 2013 12:00AM
54300,2,Aug 12 2013 12:00AM
54302,1,Aug 12 2013 12:00AM
54302,2,Aug 12 2013 12:00AM
54303,1,Aug 12 2013 12:00AM
54304,1,Aug 12 2013 12:00AM
54305,1,Aug 12 2013 12:00AM
54306,2,Aug 12 2013 12:00AM
54307,1,Aug 12 2013 12:00AM
54308,1,Aug 12 2013 12:00AM
54310,1,Aug 12 2013 12:00AM
54310,2,Aug 12 2013 12:00AM
54314,1,Aug 12 2013 12:00AM
54314,2,Aug 12 2013 12:00AM
54315,1,Aug 12 2013 12:00AM
54318,1,Aug 13 2013 12:00AM
54319,1,Aug 13 2013 12:00AM
54319,10,Aug 13 2013 12:00AM
54320,1,Aug 13 2013 12:00AM
54321,1,Aug 13 2013 12:00AM
54322,1,Aug 13 2013 12:00AM
54322,10,Aug 13 2013 12:00AM
54323,1,Aug 13 2013 12:00AM
54324,1,Aug 13 2013 12:00AM
54325,1,Aug 13 2013 12:00AM
54326,1,Aug 13 2013 12:00AM
54327,2,Aug 13 2013 12:00AM
54328,1,Aug 13 2013 12:00AM
54329,1,Aug 13 2013 12:00AM
54330,4,Aug 13 2013 12:00AM
54331,4,Aug 13 2013 12:00AM
54332,1,Aug 13 2013 12:00AM
54333,1,Aug 13 2013 12:00AM
54334,1,Aug 13 2013 12:00AM
54335,1,Aug 13 2013 12:00AM
54336,1,Aug 13 2013 12:00AM
54337,6,Aug 13 2013 12:00AM
54338,6,Aug 13 2013 12:00AM
54339,1,Aug 13 2013 12:00AM
54340,1,Aug 13 2013 12:00AM
54341,1,Aug 13 2013 12:00AM
54342,1,Aug 13 2013 12:00AM
54343,4,Aug 13 2013 12:00AM
54344,1,Aug 13 2013 12:00AM
54345,1,Aug 13 2013 12:00AM
54345,10,Aug 13 2013 12:00AM
54346,1,Aug 13 2013 12:00AM
54347,1,Aug 13 2013 12:00AM
54348,1,Aug 13 2013 12:00AM
54349,1,Aug 13 2013 12:00AM
54350,1,Aug 13 2013 12:00AM
54351,1,Aug 13 2013 12:00AM
54352,1,Aug 13 2013 12:00AM
54353,1,Aug 13 2013 12:00AM
54354,4,Aug 13 2013 12:00AM
54355,1,Aug 13 2013 12:00AM
54356,1,Aug 13 2013 12:00AM
54357,1,Aug 13 2013 12:00AM
54358,1,Aug 13 2013 12:00AM
54359,2,Aug 13 2013 12:00AM
54360,1,Aug 13 2013 12:00AM
54360,2,Aug 13 2013 12:00AM
54361,6,Aug 13 2013 12:00AM
54362,1,Aug 13 2013 12:00AM
54364,1,Aug 13 2013 12:00AM
54364,2,Aug 13 2013 12:00AM
54365,2,Aug 13 2013 12:00AM
54366,2,Aug 13 2013 12:00AM
54367,2,Aug 13 2013 12:00AM
54369,1,Aug 13 2013 12:00AM
54369,2,Aug 13 2013 12:00AM
54370,1,Aug 13 2013 12:00AM
54371,1,Aug 13 2013 12:00AM
54373,1,Aug 13 2013 12:00AM
54376,2,Aug 14 2013 12:00AM
54377,1,Aug 14 2013 12:00AM
54378,1,Aug 14 2013 12:00AM
54378,2,Aug 14 2013 12:00AM
54379,1,Aug 14 2013 12:00AM
54380,1,Aug 14 2013 12:00AM
54381,1,Aug 14 2013 12:00AM
54381,10,Aug 14 2013 12:00AM
54382,1,Aug 14 2013 12:00AM
54382,10,Aug 14 2013 12:00AM
54383,1,Aug 14 2013 12:00AM
54384,1,Aug 14 2013 12:00AM
54385,4,Aug 14 2013 12:00AM
54386,1,Aug 14 2013 12:00AM
54386,2,Aug 14 2013 12:00AM
54387,1,Aug 14 2013 12:00AM
54388,1,Aug 14 2013 12:00AM
54389,1,Aug 14 2013 12:00AM
54390,1,Aug 14 2013 12:00AM
54391,1,Aug 14 2013 12:00AM
54392,1,Aug 14 2013 12:00AM
54393,1,Aug 14 2013 12:00AM
54394,4,Aug 14 2013 12:00AM
54394,10,Aug 14 2013 12:00AM
54395,1,Aug 14 2013 12:00AM
54396,1,Aug 14 2013 12:00AM
54397,1,Aug 14 2013 12:00AM
54398,1,Aug 14 2013 12:00AM
54399,1,Aug 14 2013 12:00AM
54400,1,Aug 14 2013 12:00AM
54401,1,Aug 14 2013 12:00AM
54402,1,Aug 14 2013 12:00AM
54403,1,Aug 14 2013 12:00AM
54404,1,Aug 14 2013 12:00AM
54405,1,Aug 14 2013 12:00AM
54406,1,Aug 14 2013 12:00AM
54407,1,Aug 14 2013 12:00AM
54408,1,Aug 14 2013 12:00AM
54409,1,Aug 14 2013 12:00AM
54410,1,Aug 14 2013 12:00AM
54411,1,Aug 14 2013 12:00AM
54412,1,Aug 14 2013 12:00AM
54413,1,Aug 14 2013 12:00AM
54413,10,Aug 14 2013 12:00AM
54414,1,Aug 14 2013 12:00AM
54415,1,Aug 14 2013 12:00AM
54416,1,Aug 14 2013 12:00AM
54417,1,Aug 14 2013 12:00AM
54418,1,Aug 14 2013 12:00AM
54419,1,Aug 14 2013 12:00AM
54421,1,Aug 14 2013 12:00AM
54421,2,Aug 14 2013 12:00AM
54422,1,Aug 14 2013 12:00AM
54423,2,Aug 14 2013 12:00AM
54424,1,Aug 14 2013 12:00AM
54425,1,Aug 14 2013 12:00AM
54430,1,Aug 15 2013 12:00AM
54431,1,Aug 15 2013 12:00AM
54432,1,Aug 15 2013 12:00AM
54432,10,Aug 15 2013 12:00AM
54433,1,Aug 15 2013 12:00AM
54434,1,Aug 15 2013 12:00AM
54435,6,Aug 15 2013 12:00AM
54436,1,Aug 15 2013 12:00AM
54437,1,Aug 15 2013 12:00AM
54437,2,Aug 15 2013 12:00AM
54438,1,Aug 15 2013 12:00AM
54439,1,Aug 15 2013 12:00AM
54440,1,Aug 15 2013 12:00AM
54441,1,Aug 15 2013 12:00AM
54442,1,Aug 15 2013 12:00AM
54443,1,Aug 15 2013 12:00AM
54444,1,Aug 15 2013 12:00AM
54445,1,Aug 15 2013 12:00AM
54446,1,Aug 15 2013 12:00AM
54447,1,Aug 15 2013 12:00AM
54448,1,Aug 15 2013 12:00AM
54449,1,Aug 15 2013 12:00AM
54450,1,Aug 15 2013 12:00AM
54451,1,Aug 15 2013 12:00AM
54451,10,Aug 15 2013 12:00AM
54452,1,Aug 15 2013 12:00AM
54453,4,Aug 15 2013 12:00AM
54454,1,Aug 15 2013 12:00AM
54455,1,Aug 15 2013 12:00AM
54456,1,Aug 15 2013 12:00AM
54456,10,Aug 15 2013 12:00AM
54457,1,Aug 15 2013 12:00AM
54458,1,Aug 15 2013 12:00AM
54459,1,Aug 15 2013 12:00AM
54460,1,Aug 15 2013 12:00AM
54461,1,Aug 15 2013 12:00AM
54462,1,Aug 15 2013 12:00AM
54463,1,Aug 15 2013 12:00AM
54464,1,Aug 15 2013 12:00AM
54465,1,Aug 15 2013 12:00AM
54466,1,Aug 15 2013 12:00AM
54467,4,Aug 15 2013 12:00AM
54468,1,Aug 15 2013 12:00AM
54469,2,Aug 15 2013 12:00AM
54471,1,Aug 15 2013 12:00AM
54472,1,Aug 15 2013 12:00AM
54472,2,Aug 15 2013 12:00AM
54474,1,Aug 15 2013 12:00AM
54476,1,Aug 15 2013 12:00AM
54478,1,Aug 16 2013 12:00AM
54479,1,Aug 16 2013 12:00AM
54480,1,Aug 16 2013 12:00AM
54481,1,Aug 16 2013 12:00AM
54482,1,Aug 16 2013 12:00AM
54483,1,Aug 16 2013 12:00AM
54484,1,Aug 16 2013 12:00AM
54485,1,Aug 16 2013 12:00AM
54487,1,Aug 16 2013 12:00AM
54488,1,Aug 16 2013 12:00AM
54489,6,Aug 16 2013 12:00AM
54490,1,Aug 16 2013 12:00AM
54491,1,Aug 16 2013 12:00AM
54492,1,Aug 16 2013 12:00AM
54493,1,Aug 16 2013 12:00AM
54494,1,Aug 16 2013 12:00AM
54495,1,Aug 16 2013 12:00AM
54496,1,Aug 16 2013 12:00AM
54496,10,Aug 16 2013 12:00AM
54497,1,Aug 16 2013 12:00AM
54498,1,Aug 16 2013 12:00AM
54499,1,Aug 16 2013 12:00AM
54500,1,Aug 16 2013 12:00AM
54501,1,Aug 16 2013 12:00AM
54502,1,Aug 16 2013 12:00AM
54502,10,Aug 16 2013 12:00AM
54503,1,Aug 16 2013 12:00AM
54504,1,Aug 16 2013 12:00AM
54505,4,Aug 16 2013 12:00AM
54506,1,Aug 16 2013 12:00AM
54507,1,Aug 16 2013 12:00AM
54508,1,Aug 16 2013 12:00AM
54509,1,Aug 16 2013 12:00AM
54510,1,Aug 16 2013 12:00AM
54511,1,Aug 16 2013 12:00AM
54512,1,Aug 16 2013 12:00AM
